t_start,t_end,window_size,N,logM,logMmax,I,rules,method,combo_dir,seed_base,run_timestamp,window_size_seconds
1521810061,1522414861,604800,609,2117.9040331597676,3270.810127955201,0.6475166549896337,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1522414861,1523019661,604800,537,1787.945782739807,2827.6815136149503,0.6323009766591678,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1523019661,1523624461,604800,602,2093.178412047838,3227.518199573618,0.648541164639866,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1523624461,1524229261,604800,621,2180.488311328692,3356.196924730215,0.6496902178956524,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1524229261,1524834061,604800,646,2286.114007749608,3512.8144000836915,0.6507927113072476,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1524834061,1525438861,604800,590,2011.6574260274233,3152.329527026614,0.6381494728835941,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1525438861,1526043661,604800,602,2088.2486812393213,3226.8250523930583,0.6471527421948851,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1526043661,1526648461,604800,586,2015.04748275361,3121.1562660582003,0.6456092905910387,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1526648461,1527253261,604800,609,2121.38400773053,3276.9306695445844,0.647369206631812,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1527253261,1527858061,604800,565,1912.104212760899,2995.3037847063247,0.6383673744626112,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1527858061,1528462861,604800,613,2150.0376591125037,3300.9203462458,0.6513449079611335,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1528462861,1529067661,604800,634,2229.2815917796365,3437.0593443895077,0.648601425930748,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1529067661,1529672461,604800,599,2079.1025802336735,3213.985378018694,0.6468923581461236,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1529672461,1530277261,604800,589,2027.9732928087315,3150.108287573074,0.643778914143658,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1530277261,1530882061,604800,518,1705.7605226441829,2707.471094331352,0.6300198462748295,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1530882061,1531486861,604800,614,2149.912204075458,3306.6471939933867,0.650178890563478,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1531486861,1532091661,604800,598,2077.244929898736,3204.4120625902306,0.6482452597621391,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1532091661,1532696461,604800,595,2056.448960063176,3186.0472442720384,0.645454634660649,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1532696461,1533301261,604800,528,1746.8028192076285,2760.947617728757,0.6326823471734694,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1533301261,1533906061,604800,619,2167.1947153355804,3337.7906967257622,0.6492901779196374,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1533906061,1534510861,604800,607,2120.5405332336522,3263.127847141896,0.6498490505332142,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1534510861,1535115661,604800,629,2225.097223773778,3402.447786322721,0.6539695429620703,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1535115661,1535720461,604800,642,2259.4254591907616,3470.76255558858,0.650988197263066,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1535720461,1536325261,604800,551,1838.7589219608485,2908.947809315723,0.6321044729892844,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1536325261,1536930061,604800,587,2021.450723087448,3132.5011041776042,0.6453152467820606,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1536930061,1537534861,604800,606,2120.667773444365,3258.105612711956,0.6508898192772765,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1537534861,1538139661,604800,602,2089.3580361842164,3225.8442231400463,0.6476934072626821,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1538139661,1538744461,604800,589,2003.5739927670847,3137.5138552873386,0.6385865003880896,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1538744461,1539349261,604800,627,2206.146524614286,3398.2843461743805,0.6491942109252441,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1539349261,1539954061,604800,573,1968.5664942231756,3047.5658676164576,0.645947152493481,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1539954061,1540558861,604800,573,1969.8539750362752,3045.08096096667,0.6468970777088762,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1540558861,1541163661,604800,595,2028.7658225729763,3184.2554848028103,0.6371240725675034,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1541163661,1541768461,604800,611,2131.895900042932,3279.649699824975,0.6500376854749778,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1541768461,1542373261,604800,610,2123.764588827492,3277.3934859491637,0.648004152669642,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1542373261,1542978061,604800,517,1732.4885400812732,2700.9334370166416,0.6414406650446449,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1542978061,1543582861,604800,587,2027.6989274314828,3132.788786250056,0.6472504422676498,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1543582861,1544187661,604800,592,2018.4238329142893,3164.4017024983445,0.6378532255625802,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1544187661,1544792461,604800,534,1818.6317674872623,2809.522261793035,0.6473099687512756,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1544792461,1545397261,604800,619,2171.243063048859,3345.0098506038134,0.6490991536712288,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1545397261,1546002061,604800,473,1542.39167173828,2430.3878375533186,0.6346277939289772,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1546002061,1546606861,604800,525,1742.518939556676,2752.778793463484,0.633003619358851,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1546606861,1547211661,604800,618,2157.703609399064,3333.6119320315534,0.6472569853336609,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1547211661,1547816461,604800,579,2002.1392333236997,3083.5104687496882,0.6493051519087378,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1547816461,1548421261,604800,538,1815.9726263183195,2829.1173419111924,0.6418866405490098,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1548421261,1549026061,604800,537,1798.036360874274,2822.4240182429226,0.6370539469805203,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1549026061,1549630861,604800,573,1959.7197012503607,3043.69466660555,0.6438621201895781,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1549630861,1550235661,604800,565,1929.6033745182467,2999.4626677896845,0.6433163497047886,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1550235661,1550840461,604800,590,2041.9021199702283,3156.893875218082,0.6468073367937246,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1550840461,1551445261,604800,584,1987.8389831380277,3116.0359534075506,0.6379383976504572,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1551445261,1552050061,604800,554,1884.159338302692,2925.1212913280306,0.6441303285058881,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1552050061,1552654861,604800,588,2031.042802464491,3138.1846839449427,0.6472030829974327,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1552654861,1553259661,604800,586,2020.639553392469,3126.295978394572,0.6463366128341168,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1553259661,1553864461,604800,570,1942.8931717901648,3022.450028110464,0.6428206103393537,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1553864461,1554469261,604800,590,2016.0575113780944,3146.95424861893,0.640637693497724,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1554469261,1555074061,604800,611,2123.0801300288567,3278.6688705719635,0.6475433213414094,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1555074061,1555678861,604800,559,1898.2735895864853,2956.9040004482863,0.6419801215388441,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1555678861,1556283661,604800,609,2128.1267049265025,3282.188164916612,0.6483865634743613,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1556283661,1556888461,604800,549,1828.5432591504537,2898.0001326619154,0.6309672793116377,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1556888461,1557493261,604800,604,2110.620551215052,3245.1757212321995,0.6503871384855687,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1557493261,1558098061,604800,579,2000.4087302913372,3088.767964121716,0.6476396911414318,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1558098061,1558702861,604800,566,1931.364796434724,3005.2258977229835,0.6426687584111701,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1558702861,1559307661,604800,565,1924.4300062244256,2995.421567741981,0.6424571509228686,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1559307661,1559912461,604800,568,1909.1015176751332,3019.7001379146604,0.6322155944243912,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1559912461,1560517261,604800,532,1790.532200480383,2790.0318727243093,0.6417604823747153,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1560517261,1561122061,604800,572,1955.731403827564,3038.7300752499555,0.6436015557145832,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1561122061,1561726861,604800,545,1842.6497101421996,2872.4910090828394,0.6414814543599011,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1561726861,1562331661,604800,532,1752.6816189505894,2790.725019904869,0.6280380927714387,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1562331661,1562936461,604800,534,1802.2967859701112,2806.461990998343,0.6421953305446264,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1562936461,1563541261,604800,538,1810.3072577780813,2824.840675792176,0.6408528712049975,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1563541261,1564146061,604800,576,1984.3896437949652,3070.5001757251785,0.6462756978433652,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1564146061,1564750861,604800,569,1916.9945520827187,3025.6385532406784,0.6335834629121441,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1564750861,1565355661,604800,577,1975.415273339355,3069.115615969871,0.6436431599580207,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1565355661,1565960461,604800,586,2023.0647446489083,3128.2055208994566,0.646717337186725,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1565960461,1566565261,604800,548,1841.1073378443582,2880.8893614038984,0.6390760306557418,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1566565261,1567170061,604800,531,1789.8659504951331,2790.3990189681153,0.6414372777256144,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1567170061,1567774861,604800,519,1712.247288830302,2713.147634069615,0.6310925610273549,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1567774861,1568379661,604800,591,2041.557399589273,3158.0181958634607,0.6464679026433138,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1568379661,1568984461,604800,599,2073.3012636077906,3209.015564719118,0.6460863843735406,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1568984461,1569589261,604800,555,1887.0627338568343,2929.3608179000976,0.6441892450823347,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1569589261,1570194061,604800,557,1857.7089234110765,2938.4206324958186,0.6322134084095328,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
1570194061,1570798861,604800,534,1786.5976621445225,2798.837372012184,0.6383356460829568,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,Shuffle by Year + Shuffle by Month + Shuffle by Day of the Week,out\Shuffle_by_Year_+_Shuffle_by_Month_+_Shuffle_by_Day_of_the_Week,42,2026-02-20T01:41:26.946456Z,604800
